../models/0121_with_larger_training_-StateToProbGainPerTimeEstimator-0121-hl1-hu64-lr0.001-reg0.0001-kp0.7-n1/
Normalize the input for the first 128 dim with total 167 dim
# Training model ----------------
# Train epoch 0 ----------------
Epoch 4:train => loss 0.000287, reg: 3.18e-07, pea: 0.171, r2 0.0282 val => loss 0.000291, reg: 3.14e-07, pea: 0.109, r2 -0.038 
# Train epoch 5 ----------------
Batch 0: loss 0.000745, reg: 3.14e-07
Batch 100: loss 0.000202, reg: 3.16e-07
Batch 200: loss 0.000209, reg: 3.16e-07
Batch 300: loss 0.00024, reg: 3.16e-07
Batch 400: loss 0.000252, reg: 3.16e-07
Batch 500: loss 0.000249, reg: 3.16e-07
Batch 600: loss 0.000242, reg: 3.16e-07
Batch 700: loss 0.000234, reg: 3.16e-07
Batch 800: loss 0.00023, reg: 3.15e-07
Batch 900: loss 0.000262, reg: 3.15e-07
Batch 1000: loss 0.000293, reg: 3.15e-07
Batch 1100: loss 0.000318, reg: 3.17e-07
Batch 1200: loss 0.000319, reg: 3.19e-07
Batch 1300: loss 0.000313, reg: 3.2e-07
Batch 1400: loss 0.000316, reg: 3.22e-07
Batch 1500: loss 0.000316, reg: 3.23e-07
Batch 1600: loss 0.000315, reg: 3.24e-07
Batch 1700: loss 0.000315, reg: 3.25e-07
Batch 1800: loss 0.000314, reg: 3.26e-07
Batch 1900: loss 0.000314, reg: 3.26e-07
Batch 2000: loss 0.000315, reg: 3.27e-07
Batch 2100: loss 0.00031, reg: 3.27e-07
Batch 2200: loss 0.000306, reg: 3.27e-07
Batch 2300: loss 0.000306, reg: 3.27e-07
Batch 2400: loss 0.000309, reg: 3.28e-07
Batch 2500: loss 0.000307, reg: 3.28e-07
Batch 2600: loss 0.000305, reg: 3.28e-07
Batch 2700: loss 0.000302, reg: 3.28e-07
Batch 2800: loss 0.000299, reg: 3.28e-07
Batch 2900: loss 0.000297, reg: 3.28e-07
Batch 3000: loss 0.000295, reg: 3.28e-07
Batch 3100: loss 0.000292, reg: 3.28e-07
Batch 3200: loss 0.000291, reg: 3.28e-07
Batch 3300: loss 0.00029, reg: 3.27e-07
Batch 3400: loss 0.000287, reg: 3.27e-07
Batch 3500: loss 0.000286, reg: 3.27e-07
Batch 3600: loss 0.000286, reg: 3.26e-07
Batch 3700: loss 0.000285, reg: 3.26e-07
Batch 3800: loss 0.000283, reg: 3.26e-07
Batch 3900: loss 0.000282, reg: 3.25e-07
Batch 4000: loss 0.000284, reg: 3.25e-07
Batch 4100: loss 0.000284, reg: 3.25e-07
Batch 4200: loss 0.000286, reg: 3.24e-07
Batch 4300: loss 0.000285, reg: 3.24e-07
Batch 4400: loss 0.000285, reg: 3.24e-07
Batch 4500: loss 0.000284, reg: 3.24e-07
Batch 4600: loss 0.000283, reg: 3.23e-07
Batch 4700: loss 0.000281, reg: 3.23e-07
Batch 4800: loss 0.00028, reg: 3.23e-07
Batch 4900: loss 0.000278, reg: 3.22e-07
Batch 5000: loss 0.000276, reg: 3.22e-07
Batch 5100: loss 0.000276, reg: 3.22e-07
Batch 5200: loss 0.000277, reg: 3.21e-07
Batch 5300: loss 0.000277, reg: 3.21e-07
Batch 5400: loss 0.000276, reg: 3.21e-07
Batch 5500: loss 0.000275, reg: 3.2e-07
Batch 5600: loss 0.000275, reg: 3.2e-07
Batch 5700: loss 0.000275, reg: 3.2e-07
Batch 5800: loss 0.000277, reg: 3.2e-07
Batch 5900: loss 0.000276, reg: 3.2e-07
Batch 6000: loss 0.000277, reg: 3.19e-07
Batch 6100: loss 0.000277, reg: 3.19e-07
Batch 6200: loss 0.000277, reg: 3.19e-07
Batch 6300: loss 0.000278, reg: 3.19e-07
Batch 6400: loss 0.000278, reg: 3.19e-07
Batch 6500: loss 0.000278, reg: 3.19e-07
Batch 6600: loss 0.000278, reg: 3.19e-07
Batch 6700: loss 0.000278, reg: 3.19e-07
Batch 6800: loss 0.000278, reg: 3.18e-07
Batch 6900: loss 0.000278, reg: 3.18e-07
Batch 7000: loss 0.000279, reg: 3.18e-07
Batch 7100: loss 0.00028, reg: 3.18e-07
Batch 7200: loss 0.000279, reg: 3.18e-07
Batch 7300: loss 0.000281, reg: 3.18e-07
Batch 7400: loss 0.000282, reg: 3.18e-07
Batch 7500: loss 0.000282, reg: 3.18e-07
Batch 7600: loss 0.000284, reg: 3.18e-07
Batch 7700: loss 0.000285, reg: 3.18e-07
Batch 7800: loss 0.000286, reg: 3.18e-07
Batch 7900: loss 0.000286, reg: 3.18e-07
Batch 8000: loss 0.000286, reg: 3.18e-07
Batch 8100: loss 0.000285, reg: 3.18e-07
Batch 8200: loss 0.000286, reg: 3.18e-07
Batch 8300: loss 0.000287, reg: 3.18e-07
Batch 8400: loss 0.000288, reg: 3.18e-07
Batch 8500: loss 0.000288, reg: 3.18e-07
Batch 8600: loss 0.000287, reg: 3.18e-07
Batch 8700: loss 0.000286, reg: 3.18e-07
Batch 8800: loss 0.000285, reg: 3.19e-07
Batch 8900: loss 0.000284, reg: 3.19e-07
Batch 9000: loss 0.000284, reg: 3.19e-07
Batch 9100: loss 0.000284, reg: 3.19e-07
Batch 9200: loss 0.000287, reg: 3.19e-07
Batch 9300: loss 0.000289, reg: 3.19e-07
Batch 9400: loss 0.000289, reg: 3.19e-07
Batch 9500: loss 0.00029, reg: 3.19e-07
Batch 9600: loss 0.000291, reg: 3.19e-07
Batch 9700: loss 0.00029, reg: 3.2e-07
Batch 9800: loss 0.00029, reg: 3.2e-07
Batch 9900: loss 0.000289, reg: 3.2e-07
Batch 10000: loss 0.000289, reg: 3.2e-07
Batch 10100: loss 0.000288, reg: 3.2e-07
Batch 10200: loss 0.000288, reg: 3.2e-07
Batch 10300: loss 0.000287, reg: 3.2e-07
Batch 10400: loss 0.000286, reg: 3.21e-07
Batch 10500: loss 0.000285, reg: 3.21e-07
Batch 10600: loss 0.000284, reg: 3.21e-07
Batch 10700: loss 0.000284, reg: 3.21e-07
Batch 10800: loss 0.000283, reg: 3.21e-07
Batch 10900: loss 0.000282, reg: 3.21e-07
Batch 11000: loss 0.000281, reg: 3.21e-07
Batch 11100: loss 0.000281, reg: 3.21e-07
Batch 11200: loss 0.00028, reg: 3.21e-07
Batch 11300: loss 0.000279, reg: 3.21e-07
Batch 11400: loss 0.000279, reg: 3.21e-07
Batch 11500: loss 0.000278, reg: 3.21e-07
Batch 11600: loss 0.000278, reg: 3.21e-07
Batch 11700: loss 0.000278, reg: 3.2e-07
Batch 11800: loss 0.000278, reg: 3.2e-07
Batch 11900: loss 0.000279, reg: 3.2e-07
Batch 12000: loss 0.000279, reg: 3.2e-07
Batch 12100: loss 0.000279, reg: 3.2e-07
Batch 12200: loss 0.00028, reg: 3.2e-07
Batch 12300: loss 0.00028, reg: 3.2e-07
Batch 12400: loss 0.000281, reg: 3.2e-07
Batch 12500: loss 0.000281, reg: 3.2e-07
Batch 12600: loss 0.000281, reg: 3.2e-07
Batch 12700: loss 0.000282, reg: 3.2e-07
Batch 12800: loss 0.000282, reg: 3.21e-07
Batch 12900: loss 0.000282, reg: 3.21e-07
Batch 13000: loss 0.000282, reg: 3.21e-07
Batch 13100: loss 0.000282, reg: 3.21e-07
Batch 13200: loss 0.000281, reg: 3.21e-07
Batch 13300: loss 0.000281, reg: 3.21e-07
Batch 13400: loss 0.000281, reg: 3.21e-07
Batch 13500: loss 0.000281, reg: 3.21e-07
Batch 13600: loss 0.000281, reg: 3.21e-07
Batch 13700: loss 0.000281, reg: 3.21e-07
Batch 13800: loss 0.00028, reg: 3.21e-07
Batch 13900: loss 0.000281, reg: 3.2e-07
Batch 14000: loss 0.00028, reg: 3.2e-07
Batch 14100: loss 0.000281, reg: 3.2e-07
Batch 14200: loss 0.000281, reg: 3.2e-07
Batch 14300: loss 0.000282, reg: 3.2e-07
Batch 14400: loss 0.000283, reg: 3.2e-07
Batch 14500: loss 0.000283, reg: 3.2e-07
Batch 14600: loss 0.000283, reg: 3.2e-07
Batch 14700: loss 0.000283, reg: 3.2e-07
Batch 14800: loss 0.000282, reg: 3.2e-07
Batch 14900: loss 0.000282, reg: 3.2e-07
Batch 15000: loss 0.000282, reg: 3.19e-07
Batch 15100: loss 0.000282, reg: 3.19e-07
Batch 15200: loss 0.000282, reg: 3.19e-07
Batch 15300: loss 0.000281, reg: 3.19e-07
Batch 15400: loss 0.000283, reg: 3.19e-07
Batch 15500: loss 0.000283, reg: 3.19e-07
Batch 15600: loss 0.000285, reg: 3.19e-07
Batch 15700: loss 0.000285, reg: 3.19e-07
Batch 15800: loss 0.000285, reg: 3.19e-07
Batch 15900: loss 0.000285, reg: 3.19e-07
Batch 16000: loss 0.000285, reg: 3.19e-07
Batch 16100: loss 0.000284, reg: 3.19e-07
Batch 16200: loss 0.000285, reg: 3.19e-07
Batch 16300: loss 0.000285, reg: 3.19e-07
Batch 16400: loss 0.000286, reg: 3.19e-07
Batch 16500: loss 0.000285, reg: 3.19e-07
Batch 16600: loss 0.000286, reg: 3.18e-07
Batch 16700: loss 0.000285, reg: 3.18e-07
Batch 16800: loss 0.000285, reg: 3.18e-07
Batch 16900: loss 0.000284, reg: 3.18e-07
Batch 17000: loss 0.000284, reg: 3.18e-07
Batch 17100: loss 0.000283, reg: 3.18e-07
Batch 17200: loss 0.000283, reg: 3.18e-07
Batch 17300: loss 0.000283, reg: 3.18e-07
Batch 17400: loss 0.000282, reg: 3.18e-07
Batch 17500: loss 0.000282, reg: 3.18e-07
Batch 17600: loss 0.000281, reg: 3.18e-07
Batch 17700: loss 0.000282, reg: 3.18e-07
Batch 17800: loss 0.000282, reg: 3.18e-07
Batch 17900: loss 0.000283, reg: 3.18e-07
Batch 18000: loss 0.000282, reg: 3.17e-07
Batch 18100: loss 0.000282, reg: 3.17e-07
Batch 18200: loss 0.000282, reg: 3.17e-07
Batch 18300: loss 0.000282, reg: 3.17e-07
Batch 18400: loss 0.000282, reg: 3.17e-07
Batch 18500: loss 0.000283, reg: 3.17e-07
Batch 18600: loss 0.000284, reg: 3.17e-07
Batch 18700: loss 0.000284, reg: 3.17e-07
Batch 18800: loss 0.000284, reg: 3.17e-07
Batch 18900: loss 0.000284, reg: 3.17e-07
Batch 19000: loss 0.000283, reg: 3.17e-07
Batch 19100: loss 0.000284, reg: 3.17e-07
Batch 19200: loss 0.000284, reg: 3.17e-07
Batch 19300: loss 0.000284, reg: 3.17e-07
Batch 19400: loss 0.000284, reg: 3.17e-07
Batch 19500: loss 0.000284, reg: 3.17e-07
Batch 19600: loss 0.000283, reg: 3.17e-07
Batch 19700: loss 0.000283, reg: 3.17e-07
Batch 19800: loss 0.000283, reg: 3.17e-07
Batch 19900: loss 0.000282, reg: 3.17e-07
Batch 20000: loss 0.000282, reg: 3.17e-07
Batch 20100: loss 0.000284, reg: 3.16e-07
Batch 20200: loss 0.000285, reg: 3.16e-07
Batch 20300: loss 0.000287, reg: 3.16e-07
Batch 20400: loss 0.000287, reg: 3.16e-07
# Val epoch 5 ----------------
Batch 0: loss 0.000638, reg: 3.06e-07
Epoch 5:train => loss 0.000287, reg: 3.16e-07, pea: 0.171, r2 0.0283 val => loss 0.000277, reg: 3.06e-07, pea: 0.138, r2 0.0133 
Decrease lr from 0.0010000000474974513 to 0.0005000000237487257
# Train epoch 6 ----------------
Batch 0: loss 6.64e-05, reg: 3.06e-07
Batch 100: loss 0.000201, reg: 3.05e-07
Batch 200: loss 0.000235, reg: 3.05e-07
Batch 300: loss 0.000257, reg: 3.04e-07
Batch 400: loss 0.000255, reg: 3.04e-07
Batch 500: loss 0.000251, reg: 3.03e-07
Batch 600: loss 0.000244, reg: 3.03e-07
Batch 700: loss 0.000239, reg: 3.02e-07
Batch 800: loss 0.000235, reg: 3.01e-07
Batch 900: loss 0.000267, reg: 3.01e-07
Batch 1000: loss 0.000304, reg: 3e-07
Batch 1100: loss 0.000313, reg: 3e-07
Batch 1200: loss 0.00032, reg: 3e-07
Batch 1300: loss 0.000311, reg: 3e-07
Batch 1400: loss 0.000314, reg: 3e-07
Batch 1500: loss 0.00031, reg: 3e-07
Batch 1600: loss 0.000316, reg: 3e-07
Batch 1700: loss 0.000316, reg: 3e-07
Batch 1800: loss 0.000313, reg: 2.99e-07
Batch 1900: loss 0.000313, reg: 2.99e-07
Batch 2000: loss 0.000316, reg: 2.99e-07
Batch 2100: loss 0.000314, reg: 2.99e-07
Batch 2200: loss 0.000309, reg: 2.98e-07
Batch 2300: loss 0.000311, reg: 2.98e-07
Batch 2400: loss 0.00031, reg: 2.98e-07
Batch 2500: loss 0.000311, reg: 2.97e-07
Batch 2600: loss 0.000307, reg: 2.97e-07
Batch 2700: loss 0.000305, reg: 2.97e-07
Batch 2800: loss 0.000302, reg: 2.96e-07
Batch 2900: loss 0.000298, reg: 2.96e-07
Batch 3000: loss 0.000297, reg: 2.96e-07
Batch 3100: loss 0.000294, reg: 2.95e-07
Batch 3200: loss 0.000292, reg: 2.95e-07
Batch 3300: loss 0.000291, reg: 2.95e-07
Batch 3400: loss 0.000289, reg: 2.94e-07
Batch 3500: loss 0.000289, reg: 2.94e-07
Batch 3600: loss 0.000287, reg: 2.93e-07
Batch 3700: loss 0.000286, reg: 2.93e-07
Batch 3800: loss 0.000285, reg: 2.93e-07
Batch 3900: loss 0.000283, reg: 2.92e-07
Batch 4000: loss 0.000285, reg: 2.92e-07
Batch 4100: loss 0.000285, reg: 2.91e-07
Batch 4200: loss 0.000286, reg: 2.91e-07
Batch 4300: loss 0.000286, reg: 2.9e-07
Batch 4400: loss 0.000286, reg: 2.9e-07
Batch 4500: loss 0.000285, reg: 2.89e-07
Batch 4600: loss 0.000284, reg: 2.89e-07
Batch 4700: loss 0.000282, reg: 2.89e-07
Batch 4800: loss 0.00028, reg: 2.88e-07
Batch 4900: loss 0.000279, reg: 2.88e-07
Batch 5000: loss 0.000277, reg: 2.87e-07
Batch 5100: loss 0.000277, reg: 2.87e-07
Batch 5200: loss 0.000279, reg: 2.86e-07
Batch 5300: loss 0.000278, reg: 2.86e-07
Batch 5400: loss 0.000278, reg: 2.86e-07
Batch 5500: loss 0.000276, reg: 2.85e-07
Batch 5600: loss 0.000276, reg: 2.85e-07
Batch 5700: loss 0.000276, reg: 2.84e-07
Batch 5800: loss 0.000278, reg: 2.84e-07
Batch 5900: loss 0.000278, reg: 2.84e-07
Batch 6000: loss 0.000277, reg: 2.83e-07
Batch 6100: loss 0.000277, reg: 2.83e-07
Batch 6200: loss 0.000277, reg: 2.82e-07
Batch 6300: loss 0.000278, reg: 2.82e-07
Batch 6400: loss 0.000279, reg: 2.82e-07
Batch 6500: loss 0.000279, reg: 2.81e-07
Batch 6600: loss 0.000279, reg: 2.81e-07
Batch 6700: loss 0.000279, reg: 2.81e-07
Batch 6800: loss 0.000278, reg: 2.8e-07
Batch 6900: loss 0.000279, reg: 2.8e-07
Batch 7000: loss 0.000279, reg: 2.8e-07
Batch 7100: loss 0.00028, reg: 2.8e-07
Batch 7200: loss 0.000279, reg: 2.79e-07
Batch 7300: loss 0.000281, reg: 2.79e-07
Batch 7400: loss 0.000282, reg: 2.79e-07
Batch 7500: loss 0.000282, reg: 2.78e-07
Batch 7600: loss 0.000284, reg: 2.78e-07
Batch 7700: loss 0.000286, reg: 2.78e-07
Batch 7800: loss 0.000286, reg: 2.77e-07
Batch 7900: loss 0.000285, reg: 2.77e-07
Batch 8000: loss 0.000285, reg: 2.77e-07
Batch 8100: loss 0.000284, reg: 2.77e-07
Batch 8200: loss 0.000285, reg: 2.76e-07
Batch 8300: loss 0.000286, reg: 2.76e-07
Batch 8400: loss 0.000287, reg: 2.76e-07
Batch 8500: loss 0.000287, reg: 2.76e-07
Batch 8600: loss 0.000286, reg: 2.76e-07
Batch 8700: loss 0.000285, reg: 2.75e-07
Batch 8800: loss 0.000285, reg: 2.75e-07
Batch 8900: loss 0.000284, reg: 2.75e-07
Batch 9000: loss 0.000284, reg: 2.75e-07
Batch 9100: loss 0.000283, reg: 2.74e-07
Batch 9200: loss 0.000286, reg: 2.74e-07
Batch 9300: loss 0.000288, reg: 2.74e-07
Batch 9400: loss 0.000288, reg: 2.74e-07
Batch 9500: loss 0.00029, reg: 2.74e-07
Batch 9600: loss 0.000289, reg: 2.73e-07
Batch 9700: loss 0.000289, reg: 2.73e-07
Batch 9800: loss 0.000288, reg: 2.73e-07
Batch 9900: loss 0.000288, reg: 2.73e-07
Batch 10000: loss 0.000288, reg: 2.73e-07
Batch 10100: loss 0.000287, reg: 2.72e-07
Batch 10200: loss 0.000287, reg: 2.72e-07
Batch 10300: loss 0.000286, reg: 2.72e-07
Batch 10400: loss 0.000285, reg: 2.72e-07
Batch 10500: loss 0.000284, reg: 2.72e-07
Batch 10600: loss 0.000283, reg: 2.72e-07
Batch 10700: loss 0.000283, reg: 2.71e-07
Batch 10800: loss 0.000282, reg: 2.71e-07
Batch 10900: loss 0.000281, reg: 2.71e-07
Batch 11000: loss 0.00028, reg: 2.71e-07
Batch 11100: loss 0.00028, reg: 2.71e-07
Batch 11200: loss 0.000279, reg: 2.7e-07
Batch 11300: loss 0.000278, reg: 2.7e-07
Batch 11400: loss 0.000278, reg: 2.7e-07
Batch 11500: loss 0.000277, reg: 2.7e-07
Batch 11600: loss 0.000277, reg: 2.7e-07
Batch 11700: loss 0.000277, reg: 2.69e-07
Batch 11800: loss 0.000277, reg: 2.69e-07
Batch 11900: loss 0.000278, reg: 2.69e-07
Batch 12000: loss 0.000278, reg: 2.69e-07
Batch 12100: loss 0.000279, reg: 2.69e-07
Batch 12200: loss 0.000279, reg: 2.68e-07
Batch 12300: loss 0.00028, reg: 2.68e-07
Batch 12400: loss 0.00028, reg: 2.68e-07
Batch 12500: loss 0.00028, reg: 2.68e-07
Batch 12600: loss 0.00028, reg: 2.68e-07
Batch 12700: loss 0.00028, reg: 2.68e-07
Batch 12800: loss 0.000281, reg: 2.67e-07
Batch 12900: loss 0.000281, reg: 2.67e-07
Batch 13000: loss 0.000281, reg: 2.67e-07
Batch 13100: loss 0.000281, reg: 2.67e-07
Batch 13200: loss 0.00028, reg: 2.67e-07
Batch 13300: loss 0.00028, reg: 2.67e-07
Batch 13400: loss 0.000279, reg: 2.67e-07
Batch 13500: loss 0.00028, reg: 2.67e-07
Batch 13600: loss 0.00028, reg: 2.66e-07
Batch 13700: loss 0.000279, reg: 2.66e-07
Batch 13800: loss 0.000279, reg: 2.66e-07
Batch 13900: loss 0.000279, reg: 2.66e-07
Batch 14000: loss 0.000279, reg: 2.66e-07
Batch 14100: loss 0.00028, reg: 2.66e-07
Batch 14200: loss 0.00028, reg: 2.66e-07
Batch 14300: loss 0.000281, reg: 2.65e-07
Batch 14400: loss 0.000281, reg: 2.65e-07
Batch 14500: loss 0.000281, reg: 2.65e-07
Batch 14600: loss 0.000281, reg: 2.65e-07
Batch 14700: loss 0.000281, reg: 2.65e-07
Batch 14800: loss 0.00028, reg: 2.65e-07
Batch 14900: loss 0.00028, reg: 2.65e-07
Batch 15000: loss 0.000281, reg: 2.65e-07
Batch 15100: loss 0.00028, reg: 2.64e-07
Batch 15200: loss 0.00028, reg: 2.64e-07
Batch 15300: loss 0.00028, reg: 2.64e-07
Batch 15400: loss 0.000281, reg: 2.64e-07
Batch 15500: loss 0.000282, reg: 2.64e-07
Batch 15600: loss 0.000282, reg: 2.64e-07
Batch 15700: loss 0.000283, reg: 2.64e-07
Batch 15800: loss 0.000283, reg: 2.64e-07
Batch 15900: loss 0.000283, reg: 2.64e-07
Batch 16000: loss 0.000283, reg: 2.63e-07
Batch 16100: loss 0.000282, reg: 2.63e-07
Batch 16200: loss 0.000283, reg: 2.63e-07
Batch 16300: loss 0.000283, reg: 2.63e-07
Batch 16400: loss 0.000284, reg: 2.63e-07
Batch 16500: loss 0.000284, reg: 2.63e-07
Batch 16600: loss 0.000283, reg: 2.63e-07
Batch 16700: loss 0.000283, reg: 2.63e-07
Batch 16800: loss 0.000282, reg: 2.63e-07
Batch 16900: loss 0.000282, reg: 2.63e-07
Batch 17000: loss 0.000282, reg: 2.63e-07
Batch 17100: loss 0.000281, reg: 2.63e-07
Batch 17200: loss 0.000281, reg: 2.62e-07
Batch 17300: loss 0.00028, reg: 2.62e-07
Batch 17400: loss 0.00028, reg: 2.62e-07
Batch 17500: loss 0.00028, reg: 2.62e-07
Batch 17600: loss 0.000279, reg: 2.62e-07
Batch 17700: loss 0.00028, reg: 2.62e-07
Batch 17800: loss 0.00028, reg: 2.62e-07
Batch 17900: loss 0.00028, reg: 2.62e-07
Batch 18000: loss 0.00028, reg: 2.62e-07
Batch 18100: loss 0.00028, reg: 2.62e-07
Batch 18200: loss 0.00028, reg: 2.62e-07
Batch 18300: loss 0.00028, reg: 2.61e-07
Batch 18400: loss 0.00028, reg: 2.61e-07
Batch 18500: loss 0.000281, reg: 2.61e-07
Batch 18600: loss 0.000281, reg: 2.61e-07
Batch 18700: loss 0.000281, reg: 2.61e-07
Batch 18800: loss 0.000281, reg: 2.61e-07
Batch 18900: loss 0.000281, reg: 2.61e-07
Batch 19000: loss 0.000281, reg: 2.61e-07
Batch 19100: loss 0.000281, reg: 2.61e-07
Batch 19200: loss 0.000282, reg: 2.61e-07
Batch 19300: loss 0.000281, reg: 2.61e-07
Batch 19400: loss 0.000281, reg: 2.61e-07
Batch 19500: loss 0.000281, reg: 2.61e-07
Batch 19600: loss 0.000281, reg: 2.61e-07
Batch 19700: loss 0.000281, reg: 2.6e-07
Batch 19800: loss 0.00028, reg: 2.6e-07
Batch 19900: loss 0.00028, reg: 2.6e-07
Batch 20000: loss 0.000279, reg: 2.6e-07
Batch 20100: loss 0.00028, reg: 2.6e-07
Batch 20200: loss 0.000281, reg: 2.6e-07
Batch 20300: loss 0.000282, reg: 2.6e-07
Batch 20400: loss 0.000283, reg: 2.6e-07
# Val epoch 6 ----------------
Batch 0: loss 0.000643, reg: 2.49e-07
Epoch 6:train => loss 0.000283, reg: 2.6e-07, pea: 0.205, r2 0.0417 val => loss 0.000283, reg: 2.49e-07, pea: 0.114, r2 -0.00892 
Decrease lr from 0.0005000000237487257 to 0.0002500000118743628
# Train epoch 7 ----------------
Batch 0: loss 0.000239, reg: 2.49e-07
Batch 100: loss 0.000235, reg: 2.49e-07
Batch 200: loss 0.00023, reg: 2.49e-07
Batch 300: loss 0.000246, reg: 2.49e-07
Batch 400: loss 0.000255, reg: 2.49e-07
Batch 500: loss 0.000257, reg: 2.49e-07
Batch 600: loss 0.000246, reg: 2.49e-07
Batch 700: loss 0.00024, reg: 2.49e-07
Batch 800: loss 0.00023, reg: 2.48e-07
Batch 900: loss 0.000259, reg: 2.48e-07
Batch 1000: loss 0.000296, reg: 2.48e-07
Batch 1100: loss 0.000304, reg: 2.48e-07
Batch 1200: loss 0.000311, reg: 2.48e-07
Batch 1300: loss 0.000303, reg: 2.48e-07
Batch 1400: loss 0.0003, reg: 2.48e-07
Batch 1500: loss 0.000304, reg: 2.48e-07
Batch 1600: loss 0.000307, reg: 2.48e-07
Batch 1700: loss 0.000311, reg: 2.47e-07
Batch 1800: loss 0.000311, reg: 2.47e-07
Batch 1900: loss 0.00031, reg: 2.47e-07
Batch 2000: loss 0.000311, reg: 2.47e-07
Batch 2100: loss 0.000309, reg: 2.47e-07
Batch 2200: loss 0.000304, reg: 2.47e-07
Batch 2300: loss 0.000303, reg: 2.47e-07
Batch 2400: loss 0.000303, reg: 2.46e-07
Batch 2500: loss 0.000301, reg: 2.46e-07
Batch 2600: loss 0.0003, reg: 2.46e-07
Batch 2700: loss 0.000298, reg: 2.46e-07
Batch 2800: loss 0.000297, reg: 2.46e-07
Batch 2900: loss 0.000293, reg: 2.46e-07
Batch 3000: loss 0.000292, reg: 2.46e-07
Batch 3100: loss 0.000291, reg: 2.46e-07
Batch 3200: loss 0.000289, reg: 2.46e-07
Batch 3300: loss 0.000287, reg: 2.45e-07
Batch 3400: loss 0.000285, reg: 2.45e-07
Batch 3500: loss 0.000283, reg: 2.45e-07
Batch 3600: loss 0.000282, reg: 2.45e-07
Batch 3700: loss 0.000281, reg: 2.45e-07
Batch 3800: loss 0.00028, reg: 2.45e-07
Batch 3900: loss 0.000279, reg: 2.45e-07
Batch 4000: loss 0.00028, reg: 2.45e-07
Batch 4100: loss 0.000282, reg: 2.44e-07
Batch 4200: loss 0.000282, reg: 2.44e-07
Batch 4300: loss 0.000283, reg: 2.44e-07
Batch 4400: loss 0.000282, reg: 2.44e-07
Batch 4500: loss 0.000281, reg: 2.44e-07
Batch 4600: loss 0.000279, reg: 2.44e-07
Batch 4700: loss 0.000278, reg: 2.44e-07
Batch 4800: loss 0.000278, reg: 2.44e-07
Batch 4900: loss 0.000276, reg: 2.43e-07
Batch 5000: loss 0.000274, reg: 2.43e-07
Batch 5100: loss 0.000274, reg: 2.43e-07
Batch 5200: loss 0.000275, reg: 2.43e-07
Batch 5300: loss 0.000275, reg: 2.43e-07
Batch 5400: loss 0.000274, reg: 2.43e-07
Batch 5500: loss 0.000272, reg: 2.43e-07
Batch 5600: loss 0.000273, reg: 2.43e-07
Batch 5700: loss 0.000273, reg: 2.43e-07
Batch 5800: loss 0.000273, reg: 2.42e-07
Batch 5900: loss 0.000273, reg: 2.42e-07
Batch 6000: loss 0.000273, reg: 2.42e-07
Batch 6100: loss 0.000273, reg: 2.42e-07
Batch 6200: loss 0.000272, reg: 2.42e-07
Batch 6300: loss 0.000273, reg: 2.42e-07
Batch 6400: loss 0.000274, reg: 2.42e-07
Batch 6500: loss 0.000274, reg: 2.42e-07
Batch 6600: loss 0.000274, reg: 2.42e-07
Batch 6700: loss 0.000274, reg: 2.41e-07
Batch 6800: loss 0.000274, reg: 2.41e-07
Batch 6900: loss 0.000275, reg: 2.41e-07
Batch 7000: loss 0.000276, reg: 2.41e-07
Batch 7100: loss 0.000275, reg: 2.41e-07
Batch 7200: loss 0.000276, reg: 2.41e-07
Batch 7300: loss 0.000277, reg: 2.41e-07
Batch 7400: loss 0.000278, reg: 2.41e-07
Batch 7500: loss 0.000279, reg: 2.4e-07
Batch 7600: loss 0.000281, reg: 2.4e-07
Batch 7700: loss 0.000282, reg: 2.4e-07
Batch 7800: loss 0.000282, reg: 2.4e-07
Batch 7900: loss 0.000281, reg: 2.4e-07
Batch 8000: loss 0.000281, reg: 2.4e-07
Batch 8100: loss 0.000281, reg: 2.4e-07
Batch 8200: loss 0.000281, reg: 2.4e-07
Batch 8300: loss 0.000284, reg: 2.4e-07
Batch 8400: loss 0.000284, reg: 2.4e-07
Batch 8500: loss 0.000284, reg: 2.39e-07
Batch 8600: loss 0.000283, reg: 2.39e-07
Batch 8700: loss 0.000282, reg: 2.39e-07
Batch 8800: loss 0.000282, reg: 2.39e-07
Batch 8900: loss 0.000281, reg: 2.39e-07
Batch 9000: loss 0.00028, reg: 2.39e-07
Batch 9100: loss 0.00028, reg: 2.39e-07
Batch 9200: loss 0.000283, reg: 2.39e-07
Batch 9300: loss 0.000285, reg: 2.39e-07
Batch 9400: loss 0.000286, reg: 2.39e-07
Batch 9500: loss 0.000287, reg: 2.39e-07
Batch 9600: loss 0.000287, reg: 2.38e-07
Batch 9700: loss 0.000286, reg: 2.38e-07
Batch 9800: loss 0.000285, reg: 2.38e-07
Batch 9900: loss 0.000285, reg: 2.38e-07
Batch 10000: loss 0.000284, reg: 2.38e-07
Batch 10100: loss 0.000284, reg: 2.38e-07
Batch 10200: loss 0.000284, reg: 2.38e-07
Batch 10300: loss 0.000284, reg: 2.38e-07
Batch 10400: loss 0.000283, reg: 2.38e-07
Batch 10500: loss 0.000282, reg: 2.38e-07
Batch 10600: loss 0.00028, reg: 2.38e-07
Batch 10700: loss 0.00028, reg: 2.37e-07
Batch 10800: loss 0.000279, reg: 2.37e-07
